Batch,EQ01_ST0_POWER_avg,EQ01_ST0_POWER_max,EQ01_ST0_POWER_min,EQ01_ST0_POWER_std,EQ01_ST0_POWER_weighted_avg,EQ01_ST0_TEMP_avg,EQ01_ST0_TEMP_max,EQ01_ST0_TEMP_min,EQ01_ST0_TEMP_std,EQ01_ST0_TEMP_weighted_avg,EQ02_ST0_POWER_avg,EQ02_ST0_POWER_max,EQ02_ST0_POWER_min,EQ02_ST0_POWER_std,EQ02_ST0_POWER_weighted_avg,EQ02_ST0_TEMP_avg,EQ02_ST0_TEMP_max,EQ02_ST0_TEMP_min,EQ02_ST0_TEMP_std,EQ02_ST0_TEMP_weighted_avg,EQ02_ST1_POWER_avg,EQ02_ST1_POWER_max,EQ02_ST1_POWER_min,EQ02_ST1_POWER_std,EQ02_ST1_POWER_weighted_avg,EQ02_ST1_TEMP_avg,EQ02_ST1_TEMP_max,EQ02_ST1_TEMP_min,EQ02_ST1_TEMP_std,EQ02_ST1_TEMP_weighted_avg,EQ02_ST2_POWER_avg,EQ02_ST2_POWER_max,EQ02_ST2_POWER_min,EQ02_ST2_POWER_std,EQ02_ST2_POWER_weighted_avg,EQ02_ST2_TEMP_avg,EQ02_ST2_TEMP_max,EQ02_ST2_TEMP_min,EQ02_ST2_TEMP_std,EQ02_ST2_TEMP_weighted_avg,EQ03_ST0_POWER_avg,EQ03_ST0_POWER_max,EQ03_ST0_POWER_min,EQ03_ST0_POWER_std,EQ03_ST0_POWER_weighted_avg,EQ03_ST0_TEMP_avg,EQ03_ST0_TEMP_max,EQ03_ST0_TEMP_min,EQ03_ST0_TEMP_std,EQ03_ST0_TEMP_weighted_avg
B10170,107.82317315136238,214.04189189808196,0.0241696581374784,62.84917471932988,28.365093727327125,69.3262460757024,135.39149061033598,0.4652982380674958,36.83098184394219,18.49694338164649,51.1028940459347,102.89599012351678,0.8192104045159817,29.382820328669176,51.682045099910894,28.136844801961782,54.88932305997953,0.272313650264159,15.991935479872108,27.41725575459401,114.22552695243478,229.14256450893515,1.7425722513200226,65.5816236335405,115.15967031564475,125.71351625057976,254.0871074055974,1.233883015342956,68.8438683388834,128.39566760707368,126.18457069702616,253.99647451785782,0.7713252630815198,71.99640323652112,67.88313644079042,42.742350481687815,84.65774883851158,0.20856796893534046,24.82721720396013,22.44188119954169,84.15787473242526,165.49834144077653,0.20701582481373013,48.11332271985754,22.400117984794846,122.29207068936144,239.28149322198237,1.617256000251499,69.35170125238761,32.85610168852402
B10147,62.92828856382592,128.20809021866998,0.6437900777855736,36.18622522017877,16.441916138509296,61.392790889831836,117.58010651516102,0.401921533239985,33.884767849771706,16.231549321337578,64.02840489099366,126.0520861068301,0.8280320937172405,35.043704688568354,63.26482488034766,18.473509968256497,36.9305316299268,0.3314050823513249,10.455594300681028,18.55213852970698,124.43651257491365,256.35243795439385,0.9294952921711472,73.00726186955218,128.31067433788203,36.45211973149338,71.92447513486525,0.7849104658852333,20.210558377879593,36.400055935227456,119.11647935240539,227.70533636754246,1.9070466383493312,67.2073976489097,59.31863480717282,104.5603368654204,210.8867448045792,0.9175015320799994,60.99224297550753,54.853958528661266,118.45158385079405,243.55526810037816,0.21737505142567304,68.01199456131529,30.58960136193592,82.17398673834255,161.4400263031712,0.8005107681305283,45.898611840155304,21.01918643637179
B10120,79.8008185316572,157.36165867269344,0.5202012066332634,45.59967359465682,21.969730823490785,128.45260373346053,252.3637836158914,1.3660470988519935,70.9654646639077,33.27266484099579,65.41708420960255,130.4007876323281,0.21408647859760652,37.84489793744479,65.87665961119558,67.38016960499111,130.71286916963805,0.4815578136966435,38.98036788685915,65.4374199426492,88.47402707374893,179.3160344459943,0.04933616327683321,53.09241285326592,89.954428061527,104.23547055000475,205.58724651733434,0.6135654069029587,59.52432147683024,103.40984573948867,69.94713848938325,138.18365396622886,1.6234504717877751,41.237154786660405,36.13876559632727,153.85717081633848,297.79931191477056,0.56339112474859,85.48294749510525,74.99009689241815,32.615557546481575,65.29103062630452,0.3493404681879271,18.71669733728631,9.507353585468538,33.62826851291344,65.54720665019009,0.2691498996422447,18.897493869213747,9.8350917172229
B10454,125.93621793146964,261.77412611861143,0.9182850645325392,74.31762692060946,35.912279047968305,96.3485398038393,190.01803533896418,0.7038303440502174,53.33772406282128,26.159781919500627,57.333736861726834,112.43497197105907,1.4083129356694633,31.10622015834635,56.60317501722649,107.0151605326573,207.75445456030286,0.2175540575001688,59.38490893279185,104.0451405074166,117.82914169024708,239.8815523485313,0.6836983714081369,70.5315453631218,120.39662520345227,94.49749767406678,195.77699352364604,1.6871407549966335,55.80174111021465,98.43421504143407,29.02287404185578,58.416818333254405,0.03671361539575302,16.99244947053721,14.72246691384045,77.67354522329093,160.45419402505252,0.6953870973176747,46.3611858769881,40.73632343852121,133.28427805904536,263.8995799433352,0.3334786624137044,76.96070880038123,33.75413314654626,136.3135127233755,281.87717054179717,0.9003199955159478,82.47618845369746,35.86484797852384
B10014,86.54665696552155,172.95933083707806,0.6337402148243071,48.97475589495496,23.082557375673545,13.515675828182104,26.444023887114092,0.5712746901713779,7.4960178860091755,4.197373204928176,57.344047933761516,112.67693553137005,1.2287805283170994,32.311766390940065,57.035804869934786,91.13564760684406,178.8028627551371,1.8311523807888832,52.04187763626712,89.86870697662687,75.68128160997583,156.48682505725085,0.267961173651845,44.54741951655182,78.87144109113342,45.78029047429169,87.6310418346216,1.4799026257524073,25.294820257732308,44.62172064149778,50.21225657363788,100.12106559424112,0.2796167289466217,28.70534638457987,27.056818833219065,48.08952264858035,100.04860041117485,0.4475610226415614,28.551799827100247,27.19450760502031,79.80788223053585,157.87397233577073,0.41782149690409787,46.22151322799549,24.018318855929007,113.78590012693124,212.70853476506431,1.539516858425901,61.88448672084337,31.520321873994817
B10158,118.47182887363985,232.37993388369182,1.42726222018774,68.12917013345334,32.52348571171646,3.4779686068871243,6.906653023128919,0.21905527071744213,1.7829769990598876,1.0970654913322937,52.33673399975535,103.27222064139286,0.4998468450970531,29.476830143160196,52.09349818868942,33.486914128355004,67.57445559178342,0.8072738585230815,18.927993471978176,33.80261896974402,73.95794404149468,151.5709448831833,0.9279842657139864,43.353351149129495,75.86907432213945,32.072295878857,62.12936391174348,0.5952348122364228,18.25800740214083,31.429506986253813,78.45243737897582,159.1651243382675,0.25698423763474165,47.13532266683764,39.92642350094327,51.820354519365644,106.61515812654284,0.61759023417542,30.11882924051925,26.507940513492798,74.35082781987934,150.02823024404233,0.5709484454797895,43.68110428174411,20.66682863698673,149.391063212708,288.51229110899413,3.0855182136985286,81.83862316691852,40.864937531401075
B10391,106.74564552026345,215.00915437451138,0.8637586760059688,62.6520237920632,28.387287468037314,91.86118005438472,183.88383789538562,1.106264228670231,52.62717738370159,23.435744832158875,78.37742673941571,157.57586265854303,0.6063823258985418,46.13615540121722,79.05414160880471,8.183586785055715,16.377122057463044,0.13242704138855232,4.633555823064527,8.344862512298441,73.2690004096742,147.20452757435723,0.9805310786342628,44.35672535716061,73.9030769004777,134.68860893560176,269.88074639595703,1.3370938870053821,77.44842873888238,136.12366790882075,39.20243713818361,76.98594306634138,0.7083832366260967,22.03092478937513,19.33579030703961,0.7446188567814395,1.3729128665710244,0.02017977364601531,0.33622747502111433,0.4191725691254353,100.41259238244196,203.69178541125092,1.810421656660472,57.0553962687436,26.106493878929662,136.00567003332472,265.3547868331611,0.2338256462362811,76.57935579962536,32.66732877087514
B10102,150.4307368536897,294.79813642984243,1.5793853980803951,84.40760666562976,39.20445657009954,98.92199762238187,192.6528757390016,0.927411982661397,55.31613846035211,26.337601470018775,106.28974203850922,217.02059492716262,0.7219008315532383,64.61885786387788,108.78346853562766,109.71551117025525,211.9755515734995,1.2298638860651951,61.07563544113836,106.68499708503278,82.49283402979003,172.48390289110344,0.5499726784549459,50.49534619941364,86.46447201011279,0.9199265792406668,1.7736207110861095,0.04683228454771138,0.3697219174907173,0.9161025379582406,81.46860198717543,165.47748500913463,0.5331537387501406,49.98454827994498,42.037699244683374,120.30506069620091,244.98881011132244,0.42711205347096737,69.25801302766935,61.88902548545395,121.32812868766106,239.26678353059617,0.9025402219129552,69.75864597130844,30.961760030316324,107.84201035582488,214.32265581796003,1.763057066967303,62.288082241679746,27.665705447075958
B10154,82.18483240423517,164.62694025391556,0.6672511395025232,47.72793312960655,20.828295839681243,18.622918214463024,36.20840541489258,0.4471719829353571,10.23241193124681,4.82189893196837,124.44480211878304,251.19004248133427,1.0265409736819988,73.11482371577337,125.35714124879385,43.3444595080231,86.70016594724791,0.5710095208373414,24.794289179667715,43.653568092608516,140.347531116019,275.736758874285,2.4551097014811427,83.70716575556646,139.29110570452573,67.63642510545921,142.08510130022844,0.875916809817055,41.409123148167836,70.72496651146884,110.10680787205136,217.1598326030777,0.9449931058649615,64.00725198100292,54.24337688343666,125.02637130807734,249.32827109335437,3.1755832279728784,70.9853243419071,63.5822437400954,97.10961814559052,194.2494678078256,0.8933016106047471,57.4905392921137,23.73393430959455,61.83196082459647,119.80166568299765,1.7417261344797,35.4306363796088,15.051900534638255
B10276,17.2478461054098,35.889560354984106,0.16516340096393756,10.255676467075322,5.162623857234165,134.51146592283908,271.51661977758283,0.13433656039234554,78.36564288870073,37.60413744124081,132.01598948245254,272.31927989486525,0.08561055198961487,78.66769198764106,136.74576473646403,74.10223322603277,147.5944877714431,0.8422070837514549,43.011887437001874,73.97670785831392,51.460265125610164,100.27678541895607,0.15542301907520384,29.561917143439626,50.14606070557902,19.665092227261656,38.13692405379179,0.3078190581153949,10.916721498690327,19.16093628002755,8.753383606383288,17.47432848843513,0.41258374479466464,4.899811885313668,4.491313486188966,134.50106993461546,275.4191729681789,1.1724599354871408,79.46586007134476,64.8072195391919,36.593080361187965,73.80463858903629,0.3857451240038341,21.902073681285554,9.83649601140148,137.17238387804676,267.1969594495156,1.3976940368936546,77.18729004633306,35.155767329819874
B10150,81.89883399505192,165.48308249664768,0.7205583179980315,47.35403963904683,21.147262790834954,15.37136978825889,30.115258676894197,0.4486301951675028,8.422210194819941,4.267799185838346,63.45128250514949,124.33909952743386,0.3711316768240717,35.97305862183677,62.27557055730569,33.00282554826941,66.33907908689346,0.28531773864337595,18.992355869457416,33.382311698359175,80.04052103541866,164.61708196752605,0.3710575750709848,46.86902526739356,82.91373263030401,66.56279244881583,134.63381198256874,1.2795341263767592,38.28446277123757,67.98121792813812,19.08718367747753,37.31055185181171,0.028919672142474706,10.719912289266011,10.629483347168133,138.07793891228968,279.141984961493,0.7088988603890579,80.92749104693101,76.32470913655946,75.49908799992564,150.0016841961685,0.6447800316728428,43.553070293618866,21.658812232796933,62.57451439058027,122.96058142106081,1.0026394309993287,35.66851809440371,17.705416541740906
B10106,131.20798046024527,258.7148048704156,1.1128457916084864,74.73566313434685,34.88071309802544,65.27921290880144,128.67843087231537,0.2202915030213678,38.295457531945004,17.386494915950614,16.203855899474185,32.34019010672801,0.3122863235279598,9.077463525287321,16.24481930501337,40.199148161056726,76.4880280220933,0.8657805261927927,22.268184783460185,38.870287645340454,96.62056317970611,197.0992406911864,1.340718768791001,56.21158009811292,99.18646187625652,107.83528309860958,210.36228254039693,0.7181695758458408,61.62639976466638,105.34266662467782,18.58568380863029,36.904806523877895,0.5185075588263208,10.562999867076115,9.920195101125634,106.47779128752077,216.7001972053355,1.5460269108836084,63.20329664632587,55.86061035083908,67.52559670415923,133.46364375180522,0.670613967979516,37.696166311159246,16.689460322693385,59.26927766390664,118.20398391707623,0.24709290412988394,32.97844063232374,14.68765235995186
B10011,96.00174024373094,193.5193048084236,1.3748349169937768,55.16130843836061,25.90886340698845,106.40114952602691,214.26175895710028,0.23707160626824475,61.637245257945295,28.4327884869225,108.68920062525697,219.35670689722963,1.4270144704687846,64.66511671310917,110.15448289178508,44.96803571012074,90.96393303102305,0.9516584425765652,24.99153354136403,45.67881775770898,70.83082031156363,144.1358191722407,0.1637683608876156,41.85371829980519,72.52109823113591,12.456859311138073,24.672395687612944,0.6398241111894675,6.754449691255558,12.47902555882668,41.27589502801847,82.27292319085487,0.6984141770479706,23.588278248532024,20.51960649457187,102.14590602415778,206.02968304843455,3.377898818101511,60.34489934112414,51.845035717570724,119.04475343240964,223.78975756726425,3.675515092509629,62.61841208933894,27.967016891811372,119.16369272814653,232.50085804866006,0.28789630128336696,67.14526565723646,27.4360063363617
B10281,68.52212248932014,136.97213407293896,1.1571032366104643,38.3369367358559,17.695209643511763,92.65584199473166,187.0456852343877,0.2122357366687383,56.333815927124476,23.503774378339443,1.5395894989938346,3.059535812029268,0.14540879917424865,0.6706086340300293,1.5968115300206318,78.72607581851378,159.05894096350832,1.0473977452641656,45.92686626148692,80.22084874271609,29.821867557594466,59.05390463418521,0.2526351532999633,16.796179172756354,29.699697626457926,28.35169268074015,55.780371573327905,0.0584156192744596,15.814004279954123,27.751892139588605,51.19870679086811,98.94403994256054,0.6332592589958317,28.13833349329518,26.39515064678508,112.62655985765471,223.2690767037019,1.105433058053794,66.10791419893583,59.16476435150837,44.00461093061016,84.40611247841213,0.7473654887413311,24.55848174224684,11.908915328210188,83.3274860408129,168.40025452316897,0.7395603808344777,48.36755181925596,23.198322886909736
B10061,85.77739854048686,175.80096591100903,0.8270461411742861,50.9735395468924,23.260674775666153,36.17598535511063,71.83349488001026,0.4968881448874457,20.36828786745027,9.995092141583774,72.76162121025337,141.90614106916226,1.7189855909298957,40.05490937880884,71.43711021145427,49.46487358776993,95.46665764331348,0.5287784280705409,26.885017043932333,47.86272458802079,98.68629879983567,202.04302909258476,0.9200520857437664,55.10504000539703,100.69570676878995,22.11902810124402,44.24646646839359,0.5391807889343027,12.682887503864436,22.27665826999346,36.779698461685776,73.70047453519837,1.0408280134005916,20.703439639156162,19.443275601597925,91.11550738039702,176.73322281078708,2.10047708835568,51.258791494591996,45.34818908078411,126.43144646491787,244.33092369010268,2.2739433722976785,70.76301347834635,32.171087766678426,73.55862294697677,142.8665929079337,0.08427701158388201,41.25023742818071,17.925708691245685
B10118,109.56479532609146,224.18204361566256,0.01928380935598073,63.45445398790877,29.649009722361505,93.03746236201572,176.25415882703723,0.6951973451467864,50.256474248067164,23.220117265416075,105.96828598708584,211.3906498176714,0.31065318367458805,60.36485514304027,105.83843867478176,89.68485290653163,176.58178200905843,1.531857710005586,50.98777523559575,88.67187291503407,125.54786034355074,253.41896411857712,1.6360434183666248,72.43610132686756,126.65853364258298,58.73315676073469,119.95303605166565,0.17711229103344628,34.673732225173445,59.99990389208579,9.081268354549318,17.831250541196233,0.1059338665048809,4.941257894530768,4.147899892699168,88.65010077114604,170.87527929312398,2.086704560942298,47.46236445789337,40.779429400057396,91.95542515819827,178.03080692048943,2.0860789281909566,51.79883093578346,23.249108473779522,69.48994687889358,135.1781722507977,1.1735932505150848,39.15680491167355,18.327069222135837
B10173,137.6210023564222,279.53449793680227,0.5545206766539037,84.44383828990358,36.94628062032317,69.61315574462886,141.48455816952244,0.4937592938466657,41.46832601698986,18.06034022110789,57.06121346070099,113.6911000284521,1.2513035141458246,32.75769532991551,57.4036889948485,16.78787206228614,31.586698536891696,0.491055055137864,8.842765185562786,15.960591501851678,79.60884630054288,157.8209316652472,0.02031140006167964,44.8033722155731,78.70472258180135,54.503321760574025,106.16987910847293,0.6019684899416249,30.397065839166004,53.25370828999816,52.37135939157178,106.22629758688532,1.5835119887844602,30.268967929275842,28.50736415559487,60.24791019085527,118.39423337949707,0.5887640432779668,34.83249411463493,31.12517874311626,31.060494480792293,63.219841618100794,0.2691827798839679,18.11227019908852,8.377943011286042,37.23923087656015,72.21709460303549,0.3111674873616076,20.596046845865818,9.254897114417394
B10179,99.60180636982724,202.59879794961708,2.0503130323309526,59.62391710006575,26.893822392955332,131.53663847198362,268.85361096332434,1.2516462020265633,79.13180072284335,34.51142293535314,3.646818540253743,6.899777765856202,0.07839304835278837,1.7086066171666328,3.5356865328661993,89.0717063239253,175.07938992780834,1.2608532663526109,49.17063109953738,87.70806471170285,90.49917401574692,182.70356131019523,0.7663862685291892,53.564279798983016,91.64327666927085,117.83952380201782,227.90055892700195,2.5112963101869648,64.3186198586204,115.8416776220277,124.03135693477708,250.0869617572551,1.643738766469783,72.52960494987836,63.914986840247515,128.62736103736714,268.32285800456384,0.5415064091916963,77.18231324326756,67.95985389325904,14.376489434366318,28.581120406859228,0.2849810188335217,7.855970809931579,4.369180681807339,20.452055854416688,40.914551593042795,0.370565591113688,11.877853607644287,5.546376787729664
B10227,87.58628638592747,171.9749028874532,1.3117522186476331,49.32994719309923,22.102192356111928,139.98406913149014,275.69600849946164,1.1984736988096012,75.67097311911097,34.933827821093914,115.90151021700161,230.1278341369767,2.361085403050767,66.86042923160515,116.38463492219914,26.87540867713048,53.59323800345492,0.6920360952305706,15.723662260795363,26.893600618934826,119.66030639920645,237.24888785352687,0.2053645231068381,69.8073780049347,118.73371576671707,114.78190001704672,219.7053715123361,1.1141793931784727,63.222450946809815,110.28034709647959,4.296114662592827,8.619371581303318,0.2485523698611401,2.2778455200720096,2.46669839873868,15.623571130104942,30.928177140526966,0.3454054868766063,8.713044952925646,8.44485201138501,63.78231302892798,124.10233206895604,0.07473015845739417,35.302296816521704,17.378530836564288,48.037022372230844,94.80085212548441,1.5052860399533583,26.39175650068021,14.04841745473519
